X-axis,Y-axis,time(in seconds)
17.77,15.7,3913
16.34,22.65,3914
23.18,21.79,3915
27.05,20.15,3916
23.69,30.57,3917
19.31,12.96,3918
20.48,36.22,3919
20.92,33.78,3920
21.57,35.03,3921
18.89,32.8,3922
27,33.24,3923
20.97,31.59,3924
19.86,38.67,3925
22.69,37.35,3926
19.9,29.91,3927
20.4,31.17,3928
19.56,35.44,3929
18.84,38.59,3930
11.94,37.07,3931
13.94,40.8,3932
15.65,33.35,3933
16.66,12.48,3934
10.89,23.68,3935
16.49,30.64,3936
19.91,33.81,3937
20.22,27.33,3938
98.98,30.17,3939
95.31,37.36,3940
95.82,31.41,3941
94.13,9.69,3942
94.71,32.02,3943
93.77,29.29,3944
100.75,30.94,3945
94.46,29.02,3946
93.93,35.17,3947
96.53,32.81,3948
96.71,25.75,3949
93.82,28.96,3950
96.12,32.31,3951
91.82,36.76,3952
86.84,39.67,3953
91.27,30.41,3954
92.2,9.95,3955
78.57,27.36,3956
92.98,27.1,3957
94.66,30.94,3958
96.19,24.84,3959
92.32,33.49,3960
31.19,23.47,3961
35.46,23.61,3962
35.73,22.09,3963
34.71,26.42,3964
29.32,23.97,3965
34.95,24.8,3966
32.91,22.86,3967
34.68,28.45,3968
37.11,44.86,3969
36.3,26.41,3970
34.47,21.49,3971
34.55,24.12,3972
36.18,20.12,3973
37.71,19.29,3974
51.26,27.35,3975
40.13,17.72,3976
39.12,23.94,3977
38.82,44.77,3978
38.69,30.03,3979
38.27,26.02,3980
35.85,22.76,3981
35.45,27.53,3982
33.4,29.11,3983
38.89,44.92,3984
36.84,28.76,3985
38.2,9.64,3986
38.31,26.27,3987
38.59,29.71,3988
39.42,39.29,3989
35.51,31.43,3990
37.82,32.87,3991
32.19,29.68,3992
36.59,30.9,3993
37.38,28.45,3994
36.67,22.87,3995
39.81,34.06,3996
56.42,27.26,3997
39.82,9.78,3998
43.05,39.96,3999
40.68,25.52,4000
39.46,30.31,4001
47.34,44.62,4002
37.15,30.2,4003
37.2,32.1,4004
25.33,29.79,4005
28.65,15.27,4006
29.33,28.4,4007
28.74,44.39,4008
29.35,26.81,4009
29.97,29.98,4010
30.06,38.46,4011
28.97,30.71,4012
29.6,7.21,4013
24.93,31.45,4014
28.81,32.84,4015
30.9,31.76,4016
30.79,27.66,4017
36.51,27.52,4018
47.21,15.23,4019
32.29,7.08,4020
39.98,17.61,4021
29.41,24.48,4022
47.82,36.69,4023
38.38,36.79,4024
34.54,44.95,4025
29.16,34.36,4026
48.51,44.94,4027
49.27,34.18,4028
49.4,17.16,4029
33.45,26.83,4030
52.88,25.36,4031
55.32,27.53,4032
52.54,22.97,4033
54.65,28.44,4034
54,22.79,4035
45.22,15.33,4036
53.42,16.91,4037
53.25,16.04,4038
54.46,22.55,4039
58.4,23.61,4040
54.63,18.79,4041
54.76,26.37,4042
53.88,25.42,4043
53.43,22.26,4044
55.57,26.7,4045
51.7,34.56,4046
51.88,45.06,4047
58.61,22.25,4048
13.24,28.51,4049
15.42,20.78,4050
16.39,23.36,4051
18.41,20.71,4052
15.68,22.86,4053
18.2,25.73,4054
10.88,25.88,4055
17.13,27.86,4056
17.98,18.23,4057
20.07,46.64,4058
19.5,30.26,4059
18.9,21.55,4060
19.68,19.04,4061
34.51,25.55,4062
24.08,16.63,4063
22.24,26.29,4064
21.28,46.37,4065
19.05,29.35,4066
17.12,26.76,4067
20.61,32.17,4068
16.71,31.83,4069
16.78,22.49,4070
12.06,25.05,4071
15.6,18.66,4072
17.19,23.92,4073
16.9,10.54,4074
16.7,23.28,4075
16.04,26.13,4076
11.12,25.7,4077
17.03,28.08,4078
14.55,24.45,4079
17.56,43.45,4080
15.43,28.73,4081
15.41,20.22,4082
19.93,22.35,4083
26.61,17.6,4084
18.57,10.37,4085
20,26.84,4086
19.58,43.65,4087
15.81,29.5,4088
16.6,26.4,4089
24.41,32.13,4090
18.93,29.86,4091
17.37,23.04,4092
19.89,21.88,4093
25.53,37.44,4094
21.9,22.72,4095
23.22,24.99,4096
26.6,11.18,4097
23.3,22.27,4098
24.17,23.86,4099
23.9,25.42,4100
27.72,44.58,4101
20.37,21.62,4102
21.83,27.9,4103
23.97,23.33,4104
23.02,21.16,4105
24.37,26.63,4106
35.28,22.48,4107
30.01,11.54,4108
27.49,36.74,4109
21.75,28.92,4110
25.2,17.61,4111
26.28,24.62,4112
32.05,43.49,4113
23.94,24.9,4114
19.55,29.56,4115
23.77,28.18,4116
23.34,27.69,4117
24.21,30.45,4118
22.18,29.07,4119
23.58,26.33,4120
23.55,25.46,4121
24.31,42.66,4122
18.34,28.82,4123
23.1,32.43,4124
21.63,26.11,4125
24.35,31.04,4126
23.82,27.32,4127
23.07,24.78,4128
27.88,22.1,4129
27.46,27.72,4130
26.37,43.39,4131
24.06,26.65,4132
38.48,31.09,4133
26.66,31.79,4134
23.5,33.35,4135
26.2,26.44,4136
18.64,26.83,4137
22.77,26.06,4138
22.81,25.29,4139
21.5,27.37,4140
23.01,28.88,4141
22.42,22.98,4142
21.5,32.83,4143
24.64,43.9,4144
17.77,27.62,4145
21.4,30.85,4146
20.41,28.74,4147
21.35,26.98,4148
23.44,26.13,4149
23.26,22.84,4150
22.35,33.73,4151
25.25,20.02,4152
25.98,28.79,4153
25.84,44.29,4154
37.69,29.32,4155
24.57,31.9,4156
21.54,31.66,4157
25.18,26.39,4158
20.29,26.98,4159
24.85,15.7,4160
23.98,31.76,4161
23.62,27.38,4162
24.29,24.34,4163
24.92,27.08,4164
23.6,35.11,4165
25.67,28.59,4166
26.75,8.08,4167
20.62,26.37,4168
24.84,29.31,4169
25.83,26.48,4170
24.82,22.11,4171
40.91,25.49,4172
32.27,8.52,4173
29.13,25.38,4174
30.09,14.21,4175
25.78,29.49,4176
27.36,33.17,4177
27.76,29.75,4178
29.99,40.38,4179
24.01,32.6,4180
64.86,44.97,4181
62.9,22.17,4182
53.42,19.8,4183
67.99,30.72,4184
65.61,35.15,4185
67.04,10.83,4186
50.17,38.46,4187
63.06,31.42,4188
69.06,32.86,4189
68.61,37.1,4190
66.79,31.29,4191
67.15,12,4192
67.08,31.91,4193
73.1,32.44,4194
66.55,44.64,4195
68.04,29.82,4196
67.21,34.63,4197
69.57,33.4,4198
67.64,31.5,4199
68.91,36.52,4200
66.03,21.4,4201
73.37,33.27,4202
53.28,39.11,4203
51.97,17.91,4204
58.39,33.98,4205
60.32,24.73,4206
53.83,9.66,4207
40.57,27.53,4208
55.14,28.83,4209
60.47,27.43,4210
58.94,32.17,4211
59.45,34.39,4212
61.07,28.67,4213
60.6,34.53,4214
61.2,27.69,4215
64.56,30.34,4216
58.6,10.22,4217
59.82,33.9,4218
59.19,30.81,4219
60.08,28.98,4220
61.86,26.13,4221
59.71,32.24,4222
58.24,19.13,4223
65.55,31.01,4224
50.24,26.28,4225
53.42,30.26,4226
52.18,25.31,4227
54.59,23.45,4228
53.93,27.67,4229
53.74,22.73,4230
52.35,27.83,4231
52.45,31.33,4232
54.07,10.03,4233
48.36,26.66,4234
52.67,29.18,4235
53.24,30.76,4236
55.8,9.43,4237
56.98,25.31,4238
57.78,32.17,4239
53.94,22.44,4240
51.96,24.36,4241
69.14,25.71,4242
56.36,20.69,4243
52.84,28.44,4244
53.66,28.96,4245
55.55,28.64,4246
48.1,31.09,4247
51.64,26.28,4248
51.89,29.98,4249
52.18,28.9,4250
52.14,32.1,4251
52.37,32.88,4252
52,37.56,4253
53.61,45.66,4254
46.91,31.8,4255
50.05,35.16,4256
49.65,32.96,4257
67.69,29.93,4258
55.95,25.07,4259
55.17,32.71,4260
54.81,45.9,4261
52.17,25.57,4262
53.03,32.41,4263
54.81,38.82,4264
53.53,34.87,4265
52.95,29.24,4266
50.49,36.04,4267
54.53,30.43,4268
55.14,29.08,4269
58.45,32.75,4270
58.73,27.81,4271
58.23,25.35,4272
59.41,28.33,4273
59.64,8.43,4274
59.37,29.69,4275
58.39,22.49,4276
54.35,28.25,4277
58.99,30.33,4278
56.9,27.58,4279
73,25.12,4280
61.23,9.05,4281
62.36,28.92,4282
63.02,37.33,4283
58.54,24.52,4284
59.62,27.58,4285
62.09,21.43,4286
61.52,26.02,4287
59.99,29.9,4288
59.24,32.48,4289
61.59,30.91,4290
94.18,45.49,4291
97.44,26.48,4292
97.57,29.02,4293
78.32,29.27,4294
97.88,32.54,4295
95.51,33.05,4296
97.81,34.3,4297
97.32,29.81,4298
97.95,36.88,4299
93.45,13.11,4300
94.06,30.29,4301
96.4,13.82,4302
97.14,30.54,4303
101.37,31.73,4304
96.23,46,4305
98.81,34.13,4306
98.95,32.63,4307
99.59,30.93,4308
98.08,30.06,4309
98.43,36.13,4310
98.35,29.08,4311
103.22,32.21,4312
97.99,39.06,4313
103.67,29.18,4314
91.28,32.17,4315
101.44,21.96,4316
101.39,25.22,4317
100.92,28.33,4318
103.66,23.33,4319
100.73,18.53,4320
97.55,22.15,4321
97.37,25.94,4322
105.57,24.29,4323
102.09,27.23,4324
109.72,29.94,4325
101.1,33.74,4326
104.55,23.58,4327
101.87,28.41,4328
100.24,19.17,4329
97.92,25.92,4330
105.32,23.36,4331
100.81,26.17,4332
96.75,35.16,4333
105.91,23.83,4334
45.4,32.78,4335
39.57,14.73,4336
35.73,25.25,4337
39.45,21.86,4338
35.98,18.97,4339
39.75,25.91,4340
35.71,16.89,4341
36.04,21.5,4342
37.21,43.38,4343
50.81,23.55,4344
39.19,36.62,4345
35.86,24.12,4346
33.54,19.06,4347
35.34,21.43,4348
33.68,22.58,4349
31.02,23.27,4350
35.66,19.6,4351
36.19,43.66,4352
34.59,17.29,4353
35.86,36.57,4354
30.5,23.93,4355
29.5,31.67,4356
40.19,32.87,4357
33.13,8.85,4358
27.36,15.57,4359
20.34,25.31,4360
26.73,24.22,4361
17.81,18.89,4362
21.78,23.07,4363
25.28,46.08,4364
36.37,18.9,4365
27.94,35.9,4366
18.54,28.47,4367
24.21,45.19,4368
18.34,27.01,4369
21.31,22.12,4370
20.88,23.35,4371
19.57,24.35,4372
16.27,23.21,4373
25.33,34.49,4374
26.86,8.86,4375
18.06,19.8,4376
25.44,25.37,4377
15.32,23.56,4378
43.59,31.17,4379
36.18,17.11,4380
34.9,22.42,4381
35.75,25.42,4382
40.11,25.08,4383
38.15,26.9,4384
37.3,22.48,4385
35.92,25.53,4386
34.75,33.84,4387
44.69,20.93,4388
35.84,28.92,4389
31.19,19.25,4390
35.49,27.24,4391
35.19,24.15,4392
35.42,25.14,4393
35.15,25.81,4394
31.78,25.65,4395
34.27,22.42,4396
30.86,31.46,4397
34.43,23.78,4398
35.39,28.61,4399
30.59,26.1,4400
58.03,35.92,4401
44.43,12.17,4402
37.73,22.49,4403
40.48,28.8,4404
44.15,20.19,4405
43.15,23,4406
40.72,19.38,4407
41.44,23.18,4408
46.57,41.17,4409
55.8,17.42,4410
42.48,32.95,4411
41.19,12.17,4412
40.37,27.11,4413
38.1,22.02,4414
41.23,22.19,4415
40.93,23.8,4416
34.55,22.97,4417
41.26,33.11,4418
43.45,44.12,4419
39.66,19.39,4420
34.34,24.26,4421
40.4,19.92,4422
49.44,28.66,4423
34.81,8.84,4424
33.68,23.8,4425
32.89,24.57,4426
33.71,22.1,4427
36.6,25.54,4428
31.16,19.84,4429
34.28,44.14,4430
40.34,17.96,4431
35.81,32.47,4432
30.85,29.24,4433
33.39,43.75,4434
30.74,27.99,4435
32.87,23.58,4436
32.02,24.93,4437
33.33,25.54,4438
28.53,23.32,4439
32.1,33.73,4440
33.05,8.57,4441
32.63,22.02,4442
27.55,23.57,4443
29.99,24.76,4444
58.36,28.47,4445
50.89,11.1,4446
42.51,31.6,4447
40.03,34.22,4448
42.62,32.96,4449
45.36,27.33,4450
42.4,28.19,4451
44.16,43.12,4452
43.66,36.18,4453
47.11,20.79,4454
40.07,37.82,4455
43.93,11.2,4456
39.38,37.39,4457
41.7,32.68,4458
39,34.03,4459
42.32,35.72,4460
36.23,33.21,4461
44.15,21.85,4462
43.08,43.4,4463
41.73,31.37,4464
36.1,31.9,4465
41.85,28.64,4466
72.5,35.19,4467
60.69,10.66,4468
58.16,25.2,4469
63.38,18.4,4470
60.73,26.78,4471
57.61,20.9,4472
58.6,24.32,4473
61.24,43.74,4474
72.06,17.3,4475
58.66,38.36,4476
56.21,29.71,4477
55.66,28.96,4478
58.06,24.03,4479
57.79,25.03,4480
57.84,26.16,4481
53.97,23.49,4482
53.2,42.06,4483
56.64,42.56,4484
58.15,22.92,4485
52.62,12.27,4486
59.1,11.55,4487
53.51,24.05,4488
93.43,33.53,4489
81.71,11.14,4490
76.65,26.97,4491
80.47,22.13,4492
79.27,26.83,4493
74.4,19.05,4494
77.54,23.81,4495
80.16,42.84,4496
92.32,17.8,4497
79.04,32.46,4498
74.61,31.18,4499
76.83,10.13,4500
74.24,30.07,4501
77.04,24.28,4502
76.4,26.98,4503
76.11,27.53,4504
77.51,35.38,4505
74.88,20.37,4506
77.41,43.33,4507
76.64,23.58,4508
71.19,25.81,4509
72.07,25.32,4510
95.91,25.54,4511
88.36,9.78,4512
81.88,26.52,4513
82.59,21.83,4514
76.92,32.58,4515
80.42,25.25,4516
79.25,26.32,4517
80.46,43.96,4518
81.34,29.77,4519
83.58,15.7,4520
80.01,24.1,4521
77.27,31.67,4522
80.06,25.73,4523
78.63,26.31,4524
79.16,27.23,4525
75.74,26.7,4526
80.46,16.71,4527
79.35,44.5,4528
79.77,25.43,4529
80.96,10.33,4530
79.47,24.63,4531
74.43,27.01,4532
114.04,23.01,4533
109.24,15.54,4534
106.43,19.6,4535
109.77,18.79,4536
106.58,25.44,4537
108.23,20.34,4538
109.7,22.01,4539
107.36,23.59,4540
107.57,22.04,4541
109.23,32.13,4542
106.64,27.7,4543
103.9,17.58,4544
107.45,24.27,4545
107.37,21.17,4546
107.17,22.14,4547
107.31,23.08,4548
103.6,23.02,4549
106.49,26.03,4550
103.07,28.02,4551
106.94,20.63,4552
102.79,23.4,4553
106.02,20.42,4554
85.11,25.74,4555
85.59,26.38,4556
89.4,27.44,4557
84.37,9.89,4558
85.93,28.23,4559
85.83,27.56,4560
90.72,28.14,4561
84.85,28.94,4562
86.26,25.04,4563
86.56,29.55,4564
87.01,31.95,4565
86.11,21.65,4566
86.85,29.29,4567
87.02,31.4,4568
81.92,24.28,4569
84.85,26.64,4570
80.57,28.53,4571
85.4,25.1,4572
85.28,28.17,4573
75.26,35.54,4574
85.41,27.09,4575
74.03,13.71,4576
47.19,23.45,4577
47.1,22.1,4578
42.89,23.36,4579
49.01,44.21,4580
46.34,18.87,4581
46.75,20.9,4582
43.23,21.69,4583
47.62,34.58,4584
47.25,25.23,4585
46.62,27.73,4586
50.2,12.03,4587
57.8,43.81,4588
48.33,16.74,4589
58.89,12.55,4590
49.81,21.97,4591
54.21,26.33,4592
47.41,27.71,4593
48.07,20.78,4594
69.18,33.44,4595
52.46,31.61,4596
47.88,23.12,4597
66.53,19.49,4598
60.93,42.66,4599
69.22,25.69,4600
69.72,25.41,4601
54.76,21.62,4602
69.92,27.25,4603
67.96,23.15,4604
69.92,32.01,4605
68.9,8.02,4606
65.58,34.06,4607
64.23,17.22,4608
72.02,20.02,4609
70.19,42.61,4610
72.14,21.51,4611
70.35,26.11,4612
70.57,25.66,4613
70.06,24.05,4614
74.24,26.23,4615
69.99,17.21,4616
70.13,7.28,4617
70.62,27.46,4618
70.82,33.51,4619
74.62,25.41,4620
15.34,24.92,4621
15.64,23.88,4622
11.39,23.32,4623
14.75,22.14,4624
14.43,23.24,4625
13.44,21.16,4626
14.9,25.85,4627
13.9,22.85,4628
15.12,20.68,4629
10.67,22.92,4630
18.28,39.59,4631
14.54,28.28,4632
15.76,20.84,4633
13.92,18.54,4634
18.65,25.59,4635
15.98,24.98,4636
15.22,22.32,4637
19.39,23.25,4638
21.59,17.85,4639
15.48,26.06,4640
14.81,23.37,4641
21.77,37.98,4642
29.88,31.84,4643
30.47,30.59,4644
26.76,28.88,4645
30.4,42.22,4646
29.73,28.09,4647
31.24,29.18,4648
26.15,28.41,4649
28.93,23.23,4650
29.19,32.56,4651
30.19,26.27,4652
30.11,25.6,4653
34.25,41.7,4654
28.41,34.14,4655
31.71,20.52,4656
32.59,29.93,4657
30.15,28.05,4658
31.06,26.52,4659
29.84,25.42,4660
30.22,32.17,4661
29.95,23.14,4662
29.88,30.59,4663
53.91,26.83,4664
34.36,26.08,4665
42.77,38.77,4666
51.76,30.28,4667
50.25,27.9,4668
49.06,26.85,4669
51.28,24.34,4670
49.22,31.89,4671
50.48,26.75,4672
49.28,10.13,4673
48.29,20.31,4674
51.36,22.53,4675
52.06,22.79,4676
51.13,27.06,4677
51.45,25.91,4678
51.48,24.88,4679
56.73,26.24,4680
52.66,31.68,4681
50.06,9.54,4682
51.69,28.16,4683
49.7,36.53,4684
55.88,26.86,4685
51.35,21.31,4686
56.45,24.12,4687
71.11,43.5,4688
74.53,28.59,4689
74.81,27.05,4690
76.13,33.93,4691
69.84,26.46,4692
74.53,32.05,4693
72.77,8.89,4694
67.87,33.88,4695
68.03,18.06,4696
75.63,21.83,4697
73.45,9.58,4698
75.45,26.57,4699
76.37,28.73,4700
74.67,30,4701
75.02,27.68,4702
78.79,30.59,4703
72.47,18.52,4704
72.58,44.43,4705
75.83,31.9,4706
75.85,22.72,4707
79,29.32,4708
55.81,17.65,4709
68.57,41.64,4710
72.8,27.04,4711
72.43,23.53,4712
67.31,20.85,4713
69.44,25.79,4714
73.04,28.46,4715
71.16,8.21,4716
56.31,35.41,4717
69.36,30.05,4718
74.58,19.66,4719
72.12,41,4720
72.31,22.43,4721
72.94,26.97,4722
72.64,26.18,4723
73.36,23.49,4724
76.94,23.13,4725
71.25,30.34,4726
72.24,8.09,4727
73.65,27.97,4728
74.74,21.98,4729
77.26,23.67,4730
98.81,23.13,4731
100.21,23.6,4732
95.5,24.04,4733
101.52,33.82,4734
100.22,21.2,4735
100.75,22.18,4736
95.95,25.05,4737
102.08,9.78,4738
98.35,27.3,4739
100.22,19.71,4740
100.16,44.06,4741
108.42,42.34,4742
101,17.15,4743
108.89,10.16,4744
102.45,21.24,4745
102.79,24.93,4746
100.18,25.91,4747
101.43,21.23,4748
110.06,17.94,4749
99.68,30.55,4750
100.77,23.03,4751
110.55,33.16,4752
78.8,23.96,4753
90.46,42.66,4754
98.85,22.82,4755
99.33,20.14,4756
97.71,21.52,4757
97.25,18.75,4758
98.55,25.71,4759
88.96,8.83,4760
95.77,29.41,4761
93.27,12.48,4762
100.81,17.05,4763
98.54,42.1,4764
101.34,18.08,4765
98.96,21.43,4766
100.18,20.03,4767
100.13,19.26,4768
97.89,13.86,4769
97.19,8.42,4770
99.92,22.98,4771
103.45,21.81,4772
99.23,25.6,4773
104.43,21.05,4774
94.02,34.62,4775
74.36,15.59,4776
72.97,20.18,4777
74.76,24.27,4778
80.86,26.91,4779
79.39,30.47,4780
75.92,22.19,4781
74.27,22.26,4782
76.03,44.5,4783
84.41,17.49,4784
70.71,28.85,4785
75.93,34.38,4786
70.92,27.83,4787
72.43,24.67,4788
73.45,22.8,4789
74.14,23.73,4790
67.2,23.38,4791
72.32,20.81,4792
74.95,45.91,4793
72.3,22.07,4794
71.68,22.8,4795
68.58,23.02,4796
110.47,33.2,4797
106.58,9.8,4798
99.43,26.8,4799
99.27,30.8,4800
101.5,31.71,4801
100.51,27.44,4802
100.38,17.3,4803
99.22,28.08,4804
99.7,43.89,4805
109.44,19.3,4806
98.6,36.35,4807
97.99,43.66,4808
98.11,31.17,4809
98.28,27.59,4810
98.46,28.16,4811
98.43,29.25,4812
94.45,29.96,4813
99.67,9.79,4814
98.65,26.51,4815
97.95,16.79,4816
93.98,29.77,4817
97.71,35.03,4818
72.86,29.38,4819
71.13,29.39,4820
76.18,28.81,4821
71.13,10.11,4822
70.76,31.97,4823
71.64,31.43,4824
75.64,27.95,4825
70.81,42.04,4826
71.43,27.3,4827
72.15,33.78,4828
70.85,19.4,4829
65.8,10.74,4830
68.66,33,4831
64.4,42.47,4832
65.45,22.53,4833
70.57,30.34,4834
64.39,29.03,4835
70.62,26.41,4836
71.2,33.63,4837
48.85,16.78,4838
70.25,31.54,4839
47.94,36.64,4840
17.89,29.18,4841
18.34,29.71,4842
23.15,29.83,4843
19.61,14.22,4844
18.43,31.61,4845
17.55,30.96,4846
23.3,31.97,4847
18.7,37.51,4848
19.54,25.99,4849
18.48,33.78,4850
17.68,14.06,4851
14.83,12.69,4852
16.28,30.96,4853
13.59,41.3,4854
14.09,23.49,4855
17.79,33.65,4856
17.75,30.17,4857
12.39,29.19,4858
19.28,24.63,4859
6.71,15.86,4860
17.7,32.44,4861
7.72,37.62,4862
18.89,29.67,4863
17.36,28.5,4864
22.12,28.76,4865
16.69,18.57,4866
16.9,32.17,4867
17.48,31.43,4868
21.54,27.72,4869
16.37,34.01,4870
16.77,43.29,4871
18.14,26.41,4872
17.39,10.9,4873
11.87,10.78,4874
14.67,32.96,4875
10.59,44.47,4876
11.15,22.71,4877
16.61,34.9,4878
17.48,28.23,4879
10.48,28.99,4880
18.76,25.03,4881
6.93,16.14,4882
16.75,31.13,4883
6.27,37.95,4884
62.96,10.24,4885
64.73,30.87,4886
60.46,26.58,4887
77.2,31.55,4888
65.22,19.86,4889
64.27,25.43,4890
57.54,18.18,4891
60.01,24.21,4892
61.01,43.53,4893
74.78,17.17,4894
58.69,28.23,4895
60.66,9.51,4896
57.91,27.83,4897
59.39,24.3,4898
59.89,26.12,4899
59.52,26.69,4900
55.44,23.18,4901
60.54,33.53,4902
60.35,44.16,4903
59.54,22.96,4904
55.22,23.69,4905
58.32,18.51,4906
73.93,22.17,4907
74.22,23.88,4908
79.41,23.54,4909
75.3,39.26,4910
75.73,27.41,4911
74.31,24.59,4912
75.92,16.28,4913
73.61,21.54,4914
75.55,18.85,4915
74.13,39.54,4916
79.1,21.95,4917
72.15,13.73,4918
69.85,21.56,4919
72.46,41.4,4920
68.5,33.06,4921
73.66,24.98,4922
75.32,28.52,4923
64.37,26.28,4924
75.23,17.63,4925
56.51,37.56,4926
73.26,22.05,4927
52.98,16.85,4928
59.4,30.9,4929
58.98,28.4,4930
54.47,29.01,4931
61.14,10.51,4932
58.55,25.96,4933
57.93,30.22,4934
58.99,42.65,4935
59.82,31.93,4936
59.76,33.7,4937
58.87,20.47,4938
54.62,28.01,4939
64.35,42.74,4940
62.18,31.51,4941
64.58,13.36,4942
64.91,22.61,4943
60.05,28.15,4944
64.77,29.46,4945
58.38,34.95,4946
59.19,24.62,4947
82.18,16.01,4948
60.1,31.27,4949
80.79,35.93,4950
79.76,31.18,4951
79.97,29.66,4952
74.76,29.66,4953
77.95,14.54,4954
80.01,27.8,4955
79.81,29.25,4956
78.05,38.57,4957
79.17,31.54,4958
78.87,33.09,4959
79.73,14.73,4960
75.02,28.3,4961
81.69,38.18,4962
83.55,32.51,4963
80.19,13.37,4964
85.69,21.46,4965
80.06,30.38,4966
86.71,28,4967
79.18,32.57,4968
80.49,27.25,4969
101.34,15.47,4970
80.57,31.28,4971
102.1,35.98,4972
32.97,29.13,4973
33.71,27.5,4974
29.77,29.54,4975
32.59,24.42,4976
33.3,26.63,4977
26.8,27.86,4978
32.87,33.23,4979
32.71,31.38,4980
29.54,24.67,4981
33.57,32.28,4982
34.52,15.06,4983
33.34,37.13,4984
33.55,33.19,4985
32.61,20.43,4986
36.4,25.11,4987
33.26,29.69,4988
33.05,23.17,4989
39.23,27.91,4990
45.88,35.6,4991
33.2,31.72,4992
33.61,26.15,4993
42.71,16.83,4994
39.31,23.68,4995
40.93,24.34,4996
36.07,24.18,4997
39.22,39.15,4998
40.94,19.68,4999
39.4,20.27,5000
36.56,24.95,5001
41.08,9.81,5002
40.4,24.81,5003
39.79,13.02,5004
40.67,37.66,5005
49.83,42.12,5006
38.82,18.44,5007
48.5,8.13,5008
48.91,17.36,5009
40.07,27.38,5010
39.71,22,5011
41.2,24.84,5012
64.78,16.44,5013
42.5,33.64,5014
48.3,26.04,5015
63.31,37.14,5016
18.75,37.86,5017
21.1,27.19,5018
16.67,20.4,5019
12.52,20.73,5020
16.82,25.27,5021
16.5,29.1,5022
22.45,35.51,5023
20.25,29.52,5024
14.71,8.44,5025
8.9,29.69,5026
22.41,23.2,5027
20.14,17.77,5028
22.9,23.76,5029
20.06,28.13,5030
21.75,26.61,5031
20.87,25.68,5032
20.41,20.97,5033
20.67,7.16,5034
21.29,29.29,5035
25.67,28.24,5036
21.94,34.91,5037
26.4,27.61,5038
65.46,28.46,5039
64.11,26.34,5040
61.57,28.11,5041
66.2,23.99,5042
65.17,25.05,5043
60.88,27.13,5044
67.06,30.96,5045
66.05,36.58,5046
64.89,29.94,5047
62.35,25.43,5048
64.45,23.05,5049
65.45,34.8,5050
67.46,24.28,5051
64.66,22.25,5052
68.22,30.5,5053
65.94,28.65,5054
72.42,26.52,5055
64.99,30.9,5056
65.69,25.13,5057
81.03,36.33,5058
64.72,27.07,5059
75.98,21.29,5060
82.41,29.93,5061
82.96,28.36,5062
83.6,33.76,5063
83.66,24.45,5064
87.4,29.61,5065
83.02,22.65,5066
82.38,20.34,5067
81.63,38.27,5068
82.97,27.53,5069
87.1,28.66,5070
82.89,30.61,5071
73.32,34.12,5072
82.25,30.84,5073
81.05,28.86,5074
68.22,24.02,5075
83.38,25.04,5076
76.5,40.84,5077
77.02,18.21,5078
81.45,22.48,5079
82.18,28.07,5080
82.78,34.16,5081
80.48,30.86,5082
67.08,28.09,5083
67.08,27.45,5084
67.14,30.66,5085
67.97,34.36,5086
71.34,29.89,5087
67.87,16.3,5088
67.33,11.46,5089
67.79,32.3,5090
67.95,25.44,5091
70.77,30.62,5092
66.56,29.88,5093
52.95,20.12,5094
63.53,33.97,5095
66.84,34.58,5096
67.14,24.55,5097
65.8,30.31,5098
58.27,11.23,5099
62.33,18.23,5100
62.03,37.83,5101
66.75,32.09,5102
62.72,29.79,5103
66.29,27.87,5104
93.66,24.14,5105
83.75,27.26,5106
92.81,42.82,5107
86.94,27.52,5108
82.4,25.43,5109
88.73,18.46,5110
85.05,33.55,5111
94.87,36.39,5112
82.64,29.47,5113
84.02,22.12,5114
85.88,29.61,5115
79.38,26.47,5116
82.87,27.18,5117
85.9,35.47,5118
87.41,43.34,5119
81.73,24.63,5120
83.83,22.56,5121
83.73,30.96,5122
83.42,32.67,5123
84.54,28.06,5124
79.15,27.81,5125
82.05,29.21,5126
32.9,16.02,5127
24.76,21.67,5128
32.47,39.67,5129
39.56,32.3,5130
26.1,19.25,5131
24.46,18.45,5132
26.34,16.54,5133
32.97,11.74,5134
25.55,23.48,5135
24.38,27.3,5136
23.75,17.37,5137
19.83,21.36,5138
23.4,18.55,5139
23.49,26.11,5140
27.53,40.49,5141
23.06,17.11,5142
25.32,16.43,5143
24.79,23.59,5144
23.96,19.48,5145
19.05,20.56,5146
23.78,21.29,5147
25.73,11.45,5148
74.14,30.17,5149
74.69,28.52,5150
75.77,32.92,5151
75.29,25.64,5152
78.96,29.28,5153
73.64,37.52,5154
74.08,26.09,5155
75.04,43.39,5156
73.98,27.85,5157
79.28,28.52,5158
74.37,31.28,5159
58.05,28.94,5160
73.04,26.33,5161
69.86,38.35,5162
75.52,33.7,5163
74.21,30.62,5164
66.52,43.47,5165
72.43,32.35,5166
71.11,20.95,5167
73.73,28.29,5168
73.03,29.09,5169
74.63,25.59,5170
67.79,26.79,5171
69.8,25.93,5172
69.3,29.81,5173
69.64,22.41,5174
72.67,25.73,5175
66.57,43.33,5176
68.87,25.41,5177
68.87,23.8,5178
72.68,24.95,5179
68.05,27.63,5180
70.92,23.38,5181
55.26,31.14,5182
66.82,23.93,5183
68.44,23.77,5184
69.04,22.19,5185
